Unnamed: 0,title,text,latitude,longitude,city_text,date_posted,date_updated,price,deleted,sqft,bedrooms,bathrooms,pets,laundry,parking,craigslist,place,city,state,county,neighborhood
20406,$3475 / 2br - Inner Sunset 2 Bedroom Completely Remodeled w/Parking & Views ,"QR Code Link to This Post
            
        
Spacious Inner Sunset 2 Bedroom Apartment Features:
-Remodeled kitchen with white cabinets, quartz counters & dishwasher.  
-Dining area off the kitchen overlooking the living room.
-Large living room with excellent natural light and access to a private balcony with amazing views.
-Spacious bedrooms with large closets.
-Completely remodeled bathroom with shower over tub.
-Double pane windows throughout and excellent natural light.
-New hardwood flooring and paint throughout.
-Garage parking included.
-Laundry on-site.
-Elevator in building.
Top floor end unit with excellent natural light!
Desirable Inner Sunset location within walking distance to UCSF, bars, restaurants, GG Park, & Transportation.**PLEASE EMAIL ME TO SCHEDULE A SHOWING.",37.757115999999996,-122.46181999999999,inner sunset / UCSF,2018-10-10 10:21:24,2018-10-13 07:39:56,3475.0,False,,2.0,1.0,none,shared,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,inner sunset / UCSF
20407,$3000 / 1br - Inner Sunset One Bedroom Apt. with Parking ,"QR Code Link to This Post
            
        

    
      Inner Sunset One Bedroom Apartment with Parking
    
  
  Property Address

508 Judah Street #1 | San Francisco, CA 94122


  Available: Now

Offered By

George Goodwin Realty, Inc |  show contact info

Description
  
    FOR RENT:  Spacious, quiet one bedroom apartment with fresh paint and new carpet.  The large kitchen has an eating area and provides a refrigerator and electric stove/oven.  There is one full bathroom with shower over tub.  The bedroom has a large closet.  The apartment faces the rear of the building, overlooking the backyard.  It faces away from Judah St. sheltering the unit from most of the street noise.  Parking for one car is included with the apartment.  The apartment has been cleaned and is ready for move-in.
This property is ideally located in the heart of the Inner Sunset.  Transportation is within walking distance with bus lines near by and the N Judah Street-Car within a block of the building.  Irving St. shops and restaurants are two blocks away.  Andronicos, Golden Gate Park, UCSF Medical Center, and 19th Ave. are all within easy access.
If you have any questions or would like to arrange an appointment to view this property please call  show contact info
.
Thank you.
  

  Amenities
  Garage Parking
  Details
  Beds/Baths: 1BD/1.0BA

  Rental Terms
  Rent: $3,000.00 

    
Available: Now
    
Application Fee: $25.00
    
Security Deposit: $4,500.00

  
Pet Policy
  Cats not allowed
      Dogs not allowed",37.762267,-122.46760400000001,inner sunset / UCSF,2018-10-09 13:58:39,2018-10-15 10:17:09,3000.0,False,,1.0,1.0,none,none,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,inner sunset / UCSF
20408,"$2795 / 1br - INNER SUNSET ONE BEDROOM WITH PARKING, LAUNDRY, POOL ACCESS ","QR Code Link to This Post
            
        

    
      Inner Sunset One Bedroom with Parking, Laundry, & Pool Access
    
  
  Property Address

1220 14th Avenue #205 | San Francisco, CA 94122


  Available: Now

Offered By

George Goodwin Realty, Inc |  show contact info

Description
  
    FOR RENT:  Bright second floor unit in a quiet building in the Inner Sunset.  This property is conveniently located a short walk from Inner Sunset shops and restaurants, Golden Gate Park, and transportation.  Andronico's Supermarket is less than a block away.  
This apartment is a bright one bedroom with a large living room and lots of closet space.  The kitchen provides a refrigerator, stove/oven, dishwasher and is open to an eating area.   The full bathroom offers a shower over tub combo.   Each floor of this property has shared coin operated washers and dryers.  One cat is acceptable for this unit.  Parking for one car in the building's parking area is included in rent.  Shared access to the community pool is available to tenants of this building.
If you have any questions or would like to arrange an appointment to view this property, please call  show contact info
.  
Thank you.
  

  Amenities
  Elevator
      Shared Pool Access
      Coin Operated Laundry
  Details
  Beds/Baths: 1BD/1.0BA

  Rental Terms
  Rent: $2,795.00 

    
Available: Now
    
Application Fee: $25.00
    
Security Deposit: $4,193.00

  
Pet Policy
  Cats allowed
      Dogs not allowed",37.765303,-122.471773,inner sunset / UCSF,2018-10-09 13:14:58,2018-10-15 10:15:40,2795.0,False,,1.0,1.0,cats,shared,off-street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,inner sunset / UCSF
20409,$1700 Inner Sunset studio apt ,"QR Code Link to This Post
            
        
unit has kitchen, main room, walk in closet and bath.    New paint, stove, refrig. water and garbage.    hartdwood floors.    showing 131 hugo st sat oct 13 at 10:30am",37.7593,-122.4836,inner sunset / UCSF,2018-10-09 14:06:27,,1700.0,False,,0.0,1.0,none,none,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,inner sunset / UCSF
20410,$2095 ✨Inner Sunset Studio Near UCSF Medical Centre w/ Parking! ,"QR Code Link to This Post
            
        
***SCHEDULE YOUR SHOWING!***
https://showmojo.com/l/9c646150a8 
1467 7th Ave #302, San Francisco, CA 94122
$2,095.00/mo 

KEY FEATURESBedrooms: StudioBathrooms: 1Parking: 1 Car Garage for $100/monthlyLease Duration:  1 YearDeposit:  $2,595.00Pets Policy:  No Pets AllowedProperty Type: ApartmentDESCRIPTION
This fantastic studio unit is located in the Inner Sunset just a short walk to UCSF. The apartment is in a small multiplex building. It has a large walk-in closet, and spacious bathroom. Walking distance to Inner Sunset shops and restaurants of 9th & Irving, Golden Gate Park and World Class Museums. 
RENTAL FEATURESLarge 2-bedroom apartment with abundant light and nice views 

Large bedroom and closets 

Fireplace in spacious living room 

Shared, coin-operated laundry in building

Elevator

Professionally managed building

Owner pays water and garbage
MUNI LINES:

N Judah 2 blocks

6 Parnassus 1/2 block

43 Masonic 1/2 block

44 O'Shaughnessy 3 blocks

71 Haight 3 blocks

APPLICATION REQUIREMENTS: 

Application Fee: $35.00 Per Adult 
Minimum Credit Score: 650 
Documented Income: 3x Rent Gross Income 
Landlord References: Positive Feedback Required 
TO APPLY: http://www.baypropertygroup.com/vacancies/
Contact info: 
Philippe Dela Cruz
Bay Property Group
Cell:  show contact info

Office:  show contact info

BRE#01985916
*As property owner or managers, we do not discriminate in the rental of property on the basis of race, color, religion, sex, sexual orientation, handicap, familial status, or national origin. 
**Bay Property Group trusts that all material facts in this listing are correct but assumes no legal responsibility for its accuracy. All information is subject to change or withdrawal without further notice.",37.761014,-122.463954,inner sunset / UCSF,2018-10-09 14:56:30,2018-10-15 08:50:58,2095.0,False,,0.0,1.0,none,shared,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,inner sunset / UCSF
20411,$3495 / 2br - Inner Sunset/1855 10thAve&Noriega/Remodeled/Available Now!! ,"QR Code Link to This Post
            
        
1855 10th Ave. #20
MOVE IN SPECIAL 
(Non-Refundable) $95 Move in bond >With good credit!!
Or option of (one months rent Deposit)
*Available Now
*9th &Judah Muni Station
*Pets Okay!
Unit Features:
Hardwood floors 
Remodeled Kitchen 
Stainless steel appliances 
refrigerator  
Washer/Dryer in building
Open Family room 
Pets Allowed ( 40 pounds or less and no aggressive breeds)
$75 per month for each pet
Utilities not included 
Street Parking only
Renters insurance required
*Have access to all Rentsfnow Listings*
Rentsfnow.com
Steven Shutler 
Rentsfnow
Sshutler@rentsfnow",37.753640000000004,-122.46665800000001,inner sunset / UCSF,2018-10-10 07:51:09,2018-10-15 08:25:56,3495.0,False,,2.0,1.0,both,shared,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,inner sunset / UCSF
20412,$3795 / 3br - Inner Sunset/1855 10thAve&Noriega/Remodeled/W/D in unit/Available Now! ,"QR Code Link to This Post
            
        
1855 10th Ave. #1
MOVE IN SPECIAL 
(Non-Refundable) $95 Move in bond >With good credit!!
Or option of (one months rent Deposit)
*Available Now
*9th & Judah Muni Station
*Pets Okay!
Unit Features:
Hardwood floors 
Remodeled Kitchen 
Stainless steel appliances 
refrigerator  
Washer/Dryer in unit
Open Family room 
Pets Allowed ( 40 pounds or less and no aggressive breeds)
$75 per month for each pet
Utilities not included 
Street Parking only
Renters insurance required
*Have access to all Rentsfnow Listings*
Rentsfnow.com
Steven Shutler 
Rentsfnow
Sshutler@rentsfnow",37.753640000000004,-122.46665800000001,inner sunset / UCSF,2018-10-10 07:57:24,2018-10-15 08:25:51,3795.0,False,,3.0,1.0,both,shared,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,inner sunset / UCSF
20413,"$11500 / 3br - 2000ft2 - INSANE Views...Bay Bridge, Coit Tower, Pyramid, North Bay, and City.. ","QR Code Link to This Post
            
        
Best VIEW apt in all of SF.
Do you want to view almost every landmark in SF from almost every window in your home ? If so THIS is the home for you...
PANO Views....
Incredible, light-filled, spacious gem in a Doorman, NY style building, located in the best location our City has to offer...Perfect for a couple, a single Professional, or a Family.
3 bed / 3 bath
Gourmet Kitchen w/ all the bells and whistles
Fireplace in HUGE living room
Deck off of living / Dining room
Custom closets galore, every closet has been customized to maximize space
Hardwood throughout
Walk to Huntington Park, Nob Hill Cafe, Venticello Restaurant, North Beach, Union Square
This unit was owner occupied, incredible upgrades
1 car parking
Shop Whole Foods, Trader Joes, a few blocks away
Approximately 2000 sq ft
Call Broker Jayne Jones @  show contact info
 to view...Private showings daily",37.7917,-122.4186,nob hill,2018-10-13 20:07:18,,11500.0,False,2000.0,3.0,3.0,none,shared,valet,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,nob hill
20414,$4595 / 2br - Instant Classic - Spanish-Themed Dream Building Rules Nob Hill ,"QR Code Link to This Post
            
        
Instant Classic - Spanish-Themed Dream Building Rules Nob Hill
$4,595 | 737 Pine Street, San Francisco, CA 94108
$95 Move-In Special
With approved credit. First month's rent and $95 non-refundable bond fee required in lieu of security deposit. Offer ends October 31st, 2018. Lease must be signed by October 31, 2018. Resident is responsible for any damages to unit at move out.
Please call or email us with the following information: 
-NAME
-PHONE NUMBER
-EMAIL
PETS
Dogs welcome
Cats welcome
Pets (under 40lbs & no aggressive breeds) allowed at Resident Managers discretion
Pet rent is $40/mnth per pet
NEIGHBORHOOD HOTSPOTS
Huntington Park
Grace Cathedral
Trader Joes
Sons & Daughters
Hopwater Distribution
Top of the Mark
Tonga Room
Contraband cafe
Nob Hill Cafe
MyMy - Brunch spot
Burritt Room Tavern
COMMUNITY
Elevator
High Speed Internet
Laundry Facilities
Public Transportation
Recycling
APARTMENT AMENITIES
Cable Ready
Dishwasher
Efficient Appliances
Hardwood Floors
Refrigerator
Washer/Dryer
Window Coverings
LEASE TERMS
12 Month Lease
For your application to be processed, you must see the unit in person with one of our agents
All applications are transferable and only one application for all the RentSFNow apartments is required
RESOURCES
For other available apartments, visit http://craigslist.rentsfnow.com
We are an Equal Opportunity Housing Provider and follow all fair housing laws (U.S. Housing and Urban Development, www.hud.gov)show contact info
 | RentSFNow (Office: 724 Pine Street, San Francisco, CA 94108)",37.791205,-122.40806,nob hill,2018-10-13 15:22:13,,4595.0,False,,2.0,1.0,both,in-unit,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,nob hill
20415,$1695 Intimate Efficiency for those Nights in Tenderloin ,"QR Code Link to This Post
            
        
Intimate Efficiency for those Nights in Tenderloin
$1,695 | 333 Hyde Street, San Francisco, CA 94109
$95 Move-In Special
With approved credit. First month's rent and $95 non-refundable bond fee required in lieu of security deposit. Offer ends October 31st, 2018. Lease must be signed by October 31, 2018. Resident is responsible for any damages to unit at move out.
Please call or email us with the following information: 
-NAME
-PHONE NUMBER
-EMAIL
NEIGHBORHOOD SPOTS
Hooker's Sweet Treats
Rum and Sugar
Black Cat Jazz Lounge
Onsen Japanese Bathhouse
Mensho Tokyo Ramen
Resolute Wine Bar
Elephant Sushi
Scullery Cafe
Jane Cafe
Mr Holmes Bakehouse
White Chapel
Night Cap Bar (dog-friendly)
TRANSPORTATION
Shuttle Stop (Van Ness)
Civic Center Bart + Muni Station (8th & Market)
PETS
Dogs Welcome
Cats Welcome
Pets (under 40lbs & no aggressive breeds) allowed at Resident Managers discretion
Pet rent is $40/mnth per pet
COMMUNITY
Public Transportation
Recycling
APARTMENT AMENITIES
*Kitchenette Includes a Mini-Fridge and Two-burner Stovetop
Cable Ready
Window Coverings
LEASE TERMS
12 Month Lease
For your application to be processed, you must see the unit in person with one of our agents
All applications are transferable and only one application for all the RentSFNow apartments is required
RESOURCES
For other available apartments, visit http://craigslist.rentsfnow.com
We are an Equal Opportunity Housing Provider and follow all fair housing laws (U.S. Housing and Urban Development, www.hud.gov)show contact info
 | RentSFNow (Office: 724 Pine Street, San Francisco, CA 94108)",37.783821,-122.415945,tenderloin,2018-10-13 13:42:10,,1695.0,False,,0.0,1.0,both,none,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,tenderloin
